Accident_Index,Location_Easting_OSGR,Location_Northing_OSGR,Police_Force,Accident_Severity,Number_of_Vehicles,Number_of_Casualties,Date,Time,st_Road_Class,st_Road_Number,Road_Type,Speed_limit,Junction_Detail,Junction_Control,nd_Road_Class,nd_Road_Number,Pedestrian_Crossing-Human_Control,Pedestrian_Crossing-Physical_Facilities,Light_Conditions,Weather_Conditions,Road_Surface_Conditions,Special_Conditions_at_Site,Carriageway_Hazards
2.01853E+12,417446,200656,53,3,2,1,13/05/2018,1,1,1,6,50,6,4,2,2,0,0,1,1,1,0,0
2.01853E+12,384583,216918,53,3,2,1,13/05/2018,1,1,1,1,40,0,0,2,2,0,0,1,1,1,0,0
2.01853E+12,353890,212340,53,3,1,1,14/05/2018,2,1,1,6,60,0,0,2,2,0,0,1,1,1,0,0
2.01853E+12,384311,216539,53,3,2,1,15/05/2018,3,1,1,1,40,1,4,2,2,0,0,1,1,1,0,0
2.01853E+12,394186,221732,53,2,2,1,27/06/2018,4,1,1,6,40,0,0,2,2,0,0,1,1,1,0,0
2.01853E+12,376328,218689,53,2,2,2,27/06/2018,4,1,1,6,50,0,0,2,2,0,0,1,1,1,0,0
2.01853E+12,364883,216963,53,3,3,1,09/05/2018,4,1,1,7,60,5,4,2,2,0,0,1,1,1,3,0
2.01853E+12,420492,232517,53,2,1,1,16/05/2018,4,1,1,6,30,0,0,2,2,0,4,1,1,1,0,0
2.01853E+12,388715,189825,53,3,2,2,16/05/2018,4,1,1,6,60,0,0,2,2,0,0,1,1,1,0,0
2.01853E+12,411673,215340,53,3,2,1,18/05/2018,6,1,1,6,60,0,0,2,2,0,0,1,1,1,0,0
2.01853E+12,382625,217741,53,3,2,1,20/06/2018,4,1,1,3,30,6,2,2,2,0,0,4,1,1,0,0
2.01853E+12,380992,214298,53,3,1,1,18/05/2018,6,1,1,6,30,1,4,2,2,0,4,7,1,1,0,0
2.01853E+12,421868,212330,53,2,3,5,17/05/2018,5,1,1,6,60,0,0,2,2,0,0,1,1,1,0,0
2.01853E+12,383852,216973,53,2,2,1,20/01/2018,7,1,1,6,30,6,4,2,2,0,0,1,5,2,0,0
2.01853E+12,368966,211555,53,3,2,1,20/05/2018,1,1,1,6,30,0,0,2,2,0,0,1,1,1,0,0
2.01853E+12,416462,242907,53,3,1,1,20/05/2018,1,1,1,6,60,0,0,2,2,0,0,6,1,1,0,0
2.01853E+12,396205,220611,53,3,2,1,18/05/2018,6,1,1,6,30,0,0,2,2,0,5,1,1,1,0,0
2.01853E+12,396348,233824,53,2,2,1,28/06/2018,5,1,1,6,50,0,0,2,2,0,0,1,1,1,0,0
2.01853E+12,393116,224438,53,3,2,1,21/05/2018,2,1,1,6,30,0,0,2,2,0,0,1,1,1,0,0
2.01853E+12,389953,202554,53,3,1,1,23/05/2018,4,1,1,2,30,0,0,2,2,0,0,1,1,1,0,2
2.01853E+12,362289,211673,53,2,2,1,05/04/2018,5,1,1,6,30,0,0,2,2,0,0,1,1,1,0,0
2.01853E+12,387898,216992,53,3,2,1,23/05/2018,4,1,1,6,30,0,0,2,2,0,0,1,1,1,0,1
2.01853E+12,370016,231163,53,3,1,1,24/05/2018,5,1,1,6,50,0,0,2,2,0,0,1,2,2,0,0
2.01853E+12,384715,206038,53,2,1,1,15/06/2018,6,1,1,6,40,0,0,2,2,0,0,1,1,1,0,0
2.01853E+12,399671,210792,53,3,2,1,25/05/2018,6,1,1,9,60,0,0,2,2,0,0,1,1,2,0,0
2.01853E+12,414464,234327,53,3,4,2,28/05/2018,2,1,1,3,60,8,-1,2,2,0,0,1,1,1,0,0
2.01853E+12,390533,216776,53,3,2,1,29/05/2018,3,1,1,3,70,5,4,2,2,0,0,1,1,1,0,0
2.01853E+12,419513,208215,53,2,2,1,31/05/2018,5,1,1,6,60,0,0,2,2,0,0,1,9,2,0,0
2.01853E+12,390240,223807,53,3,2,2,01/06/2018,6,1,1,6,60,0,0,2,2,0,0,1,1,1,0,0
2.01853E+12,368231,213978,53,2,1,3,03/06/2018,1,1,1,6,60,0,0,2,2,0,0,1,1,1,0,0
2.01853E+12,381934,206237,53,2,2,1,05/06/2018,3,1,1,6,30,0,0,2,2,0,0,1,1,1,0,0
2.01853E+12,366956,213666,53,3,1,1,06/06/2018,4,1,1,9,30,0,0,2,2,0,0,1,1,1,0,0
2.01853E+12,380489,219411,53,3,2,1,06/06/2018,4,1,1,3,50,0,0,2,2,0,0,1,1,1,4,0
2.01853E+12,415170,232955,53,3,2,1,08/06/2018,6,1,1,3,60,0,0,2,2,0,0,1,9,1,0,0
2.01853E+12,393154,221742,53,3,1,1,08/06/2018,6,1,1,6,30,0,0,2,2,0,4,1,1,1,0,0
2.01853E+12,383818,217375,53,3,2,1,10/06/2018,1,1,1,6,30,0,0,2,2,0,0,1,1,1,0,0
2.01853E+12,386362,217966,53,3,2,1,28/01/2018,1,1,1,6,30,0,0,2,2,0,0,1,1,1,0,2
2.01853E+12,384470,218584,53,3,2,1,31/03/2018,7,1,1,6,30,0,0,2,2,0,0,1,1,1,0,0
2.01853E+12,410465,239672,53,3,2,1,20/05/2018,1,1,1,6,30,0,0,2,2,0,0,6,1,1,0,0
2.01853E+12,377719,223585,53,3,1,1,21/05/2018,2,1,1,6,60,0,0,2,2,0,0,1,1,1,0,7
2.01853E+12,385260,194219,53,3,4,2,29/05/2018,3,1,1,6,60,0,0,2,2,0,0,1,1,1,4,0
2.01853E+12,389814,217114,53,3,2,1,25/05/2018,6,1,1,1,60,1,4,2,2,0,0,1,2,2,0,0
2.01853E+12,385386,217060,53,3,2,1,11/06/2018,2,1,1,6,30,3,4,2,2,0,1,1,1,1,0,0
2.01853E+12,383247,217439,53,3,1,1,11/06/2018,2,1,1,6,30,3,4,2,2,0,0,1,1,1,0,0
2.01853E+12,370976,199566,53,3,3,1,20/06/2018,4,1,1,6,50,9,4,2,2,0,0,1,1,1,0,0
2.01853E+12,383471,218556,53,2,1,1,28/04/2018,7,1,1,6,30,0,0,2,2,0,0,1,1,1,0,0
2.01853E+12,391648,233579,53,2,2,1,13/06/2018,4,1,1,3,70,0,0,2,2,0,0,1,1,1,0,0
2.01853E+12,384271,213249,53,3,1,2,29/06/2018,6,1,1,9,70,0,0,2,2,0,0,1,1,1,0,0
2.01853E+12,383155,219481,53,3,2,1,26/03/2018,2,1,1,3,30,0,0,2,2,0,5,4,1,1,0,0
2.01853E+12,380185,222739,53,3,2,1,22/06/2018,6,1,1,6,50,0,0,2,2,0,0,1,1,1,0,0
2.01853E+12,388332,217829,53,3,1,1,30/06/2018,7,1,1,7,70,9,4,2,2,0,0,1,1,1,0,0
2.01853E+12,381678,215256,53,2,2,1,07/06/2018,5,1,1,6,30,9,4,2,2,0,0,1,1,1,0,0
2.01853E+12,415202,224431,53,3,2,2,11/06/2018,2,1,1,6,60,0,0,2,2,0,0,1,1,1,0,0
2.01853E+12,396771,200270,53,3,2,1,10/03/2018,7,1,1,6,60,0,0,2,2,0,0,1,9,1,0,0
2.01853E+12,379752,213668,53,3,2,1,02/05/2018,4,1,1,6,30,3,-1,2,2,0,0,1,8,1,0,0
2.01853E+12,389337,232938,53,3,2,1,01/06/2018,6,1,1,6,30,0,0,2,2,0,0,1,1,1,0,0
2.01853E+12,417446,200656,53,3,2,1,11/06/2018,2,1,1,6,60,0,0,2,2,0,0,1,1,1,0,0
2.01853E+12,364489,217623,53,3,3,3,12/06/2018,3,1,1,6,60,0,0,2,2,0,0,1,1,1,0,0
2.01853E+12,386426,220081,53,3,2,1,12/06/2018,3,1,1,1,60,0,0,2,2,0,0,1,1,1,0,0
2.01853E+12,366021,199484,53,3,2,4,12/06/2018,3,1,1,6,40,0,0,2,2,0,0,1,1,1,0,0
2.01853E+12,389839,226088,53,3,2,3,14/06/2018,5,1,1,6,50,3,4,2,2,0,0,1,1,1,0,0
2.01853E+12,392459,232804,53,3,2,1,15/06/2018,6,1,1,6,30,9,-1,2,2,0,0,1,1,1,0,0
2.01853E+12,413753,239286,53,3,2,1,17/06/2018,1,1,1,6,60,3,4,2,2,0,0,1,1,1,0,0
2.01853E+12,378076,204048,53,2,2,1,22/06/2018,6,1,1,6,60,0,0,2,2,0,0,1,1,1,0,2
2.01853E+12,360843,211552,53,3,2,1,25/06/2018,2,1,1,6,60,6,3,2,2,0,0,1,1,1,0,0
2.01853E+12,389620,219721,53,3,2,2,15/06/2018,6,1,1,9,70,0,0,2,2,0,0,1,1,1,0,0
2.01853E+12,402452,228262,53,3,1,1,25/06/2018,2,1,1,6,30,0,0,2,2,0,0,1,1,1,0,0
2.01853E+12,393364,221361,53,3,2,1,26/06/2018,3,1,1,6,30,0,0,2,2,0,0,1,1,1,0,0
2.01853E+12,383397,215738,53,3,2,1,26/06/2018,3,1,1,1,40,0,0,2,2,0,0,1,1,1,0,0
2.01853E+12,389337,232938,53,3,1,1,26/06/2018,3,1,1,6,30,0,0,2,2,0,0,1,1,1,0,0
2.01853E+12,357756,209741,53,3,2,1,26/06/2018,3,1,1,3,30,0,0,2,2,0,0,1,1,1,0,0
2.01853E+12,394247,220543,53,3,2,1,26/06/2018,3,1,1,1,30,1,4,2,2,0,0,1,1,1,0,0
2.01853E+12,374934,200365,53,3,2,1,27/06/2018,4,1,1,1,30,1,4,2,2,0,0,1,8,1,0,0
2.01853E+12,375047,202455,53,3,2,1,22/06/2018,6,1,1,3,70,0,0,2,2,0,0,1,1,1,0,0
2.01853E+12,363519,203271,53,3,1,1,28/06/2018,5,1,1,6,20,0,0,2,2,0,0,1,1,1,0,0
2.01853E+12,393274,214213,53,3,2,1,28/06/2018,5,1,1,6,60,0,0,2,2,0,0,1,1,1,0,0
2.01853E+12,394528,220459,53,3,1,1,28/06/2018,5,1,1,6,30,0,0,2,2,0,0,1,1,1,0,0
2.01853E+12,419252,225657,53,3,2,1,29/06/2018,6,1,1,6,60,9,4,2,2,0,0,1,1,1,0,0
2.01853E+12,368272,199282,53,3,2,3,20/06/2018,4,1,1,6,30,3,4,2,2,0,0,1,1,1,0,0
2.01853E+12,379832,223761,53,3,2,1,17/05/2018,5,1,1,6,50,8,4,2,2,0,0,1,1,1,0,0
2.01853E+12,385440,204175,53,3,7,2,22/06/2018,6,1,1,9,30,0,0,2,2,0,0,6,1,1,0,0
2.01853E+12,392557,224212,53,3,2,1,23/06/2018,7,1,1,6,40,3,4,2,2,0,0,4,9,1,0,0
2.01853E+12,367477,201112,53,3,2,1,27/06/2018,4,1,1,6,60,0,0,2,2,0,0,1,8,1,0,0
2.01853E+12,381678,215256,53,3,2,1,27/06/2018,4,1,1,6,40,0,0,2,2,0,0,1,1,1,3,0
2.01853E+12,401667,203194,53,3,1,2,12/06/2018,3,1,1,6,30,0,0,2,2,0,0,1,1,1,0,0
2.01853E+12,399725,232733,53,2,2,1,13/04/2018,6,1,1,6,50,0,0,2,2,0,0,1,1,1,0,0
2.01853E+12,384654,205519,53,2,1,1,29/06/2018,6,1,1,1,30,0,0,2,2,0,0,4,1,1,0,0
2.01853E+12,420534,232732,53,2,4,1,01/06/2018,6,1,1,6,60,0,0,2,2,0,0,1,1,1,0,0
2.01854E+12,385457,158280,54,3,2,1,01/01/2018,2,1,1,6,30,0,0,2,2,0,1,1,1,2,0,0
2.01854E+12,415716,185011,54,3,3,1,02/01/2018,3,1,1,6,20,6,4,2,2,0,0,1,2,2,0,0
2.01854E+12,389851,172106,54,3,1,1,02/01/2018,3,1,1,6,40,0,0,2,2,0,4,4,2,2,0,0
2.01854E+12,405870,191399,54,2,2,1,03/01/2018,4,1,1,6,50,8,4,2,2,0,0,1,4,1,0,0
2.01854E+12,416033,142201,54,2,1,3,03/01/2018,4,1,1,3,70,0,0,2,2,0,0,1,4,1,0,0
2.01854E+12,398010,181020,54,3,1,2,03/01/2018,4,1,1,3,70,0,0,2,2,0,0,6,1,1,0,0
2.01854E+12,387267,151108,54,3,2,1,03/01/2018,4,1,1,1,30,2,4,2,2,0,1,4,1,2,0,0
2.01854E+12,390854,174638,54,3,2,1,04/01/2018,5,1,1,6,30,0,0,2,2,0,0,4,1,1,0,0
2.01854E+12,409583,182860,54,3,2,1,04/01/2018,5,1,1,6,60,3,4,2,2,0,0,6,1,1,0,0
2.01854E+12,408795,134128,54,3,2,2,04/01/2018,5,1,1,6,30,8,-1,2,2,0,0,7,1,2,0,0
2.01854E+12,425092,151403,54,3,3,5,05/01/2018,6,1,1,6,60,3,4,2,2,0,0,1,1,1,0,0
2.01854E+12,391432,174789,54,3,3,2,05/01/2018,6,1,1,6,30,3,4,2,2,0,4,1,1,1,0,0
2.01854E+12,425533,149636,54,3,1,3,05/01/2018,6,1,1,6,30,0,0,2,2,0,0,1,1,1,0,0
2.01854E+12,382922,149058,54,2,2,1,05/01/2018,6,1,1,3,60,0,0,2,2,0,0,6,1,1,0,0
2.01854E+12,415971,184907,54,3,3,1,05/01/2018,6,1,1,1,30,1,4,2,2,0,4,1,1,1,0,0
2.01854E+12,412487,184979,54,2,1,1,05/01/2018,6,1,1,6,40,0,0,2,2,0,0,1,1,1,0,0
2.01854E+12,385737,158289,54,3,1,1,06/01/2018,7,1,1,6,30,0,0,2,2,0,0,1,1,1,0,0
2.01854E+12,401669,174819,54,3,2,1,06/01/2018,7,1,1,6,60,0,0,2,2,0,0,1,1,1,0,0
2.01854E+12,401792,160338,54,3,2,1,06/01/2018,7,1,1,1,40,1,4,2,2,0,0,1,1,1,0,0
2.01854E+12,420594,191523,54,3,1,1,07/01/2018,1,1,1,6,60,0,0,2,2,0,0,6,1,4,0,0
2.01854E+12,415236,189184,54,3,2,1,08/01/2018,2,1,1,3,40,6,2,2,2,0,4,1,1,1,0,0
2.01854E+12,389431,151791,54,3,1,1,08/01/2018,2,1,1,6,50,0,0,2,2,0,0,1,1,2,0,0
2.01854E+12,385231,157550,54,3,2,1,08/01/2018,2,1,1,6,30,0,0,2,2,0,0,1,1,1,0,0
2.01854E+12,403688,164358,54,3,2,1,08/01/2018,2,1,1,6,30,6,4,2,2,0,0,6,1,2,0,0
2.01854E+12,397064,167289,54,2,2,1,08/01/2018,2,1,1,6,60,3,4,2,2,0,0,6,1,2,0,0
2.01854E+12,386912,140824,54,3,2,2,09/01/2018,3,1,1,6,40,0,0,2,2,0,0,1,7,2,0,0
2.01854E+12,386666,151642,54,3,2,1,10/01/2018,4,1,1,1,30,1,4,2,2,0,8,4,1,2,0,0
2.01854E+12,415669,187303,54,3,1,1,10/01/2018,4,1,1,6,30,0,0,2,2,0,4,4,1,2,0,0
2.01854E+12,419529,191056,54,3,2,3,10/01/2018,4,1,1,6,60,8,4,2,2,0,0,6,1,2,0,0
2.01854E+12,392711,168596,54,2,1,2,09/01/2018,3,1,1,6,60,0,0,2,2,0,0,6,1,2,0,0
2.01854E+12,397785,185135,54,3,1,1,10/01/2018,4,1,1,6,60,0,0,2,2,0,0,1,1,2,0,0
2.01854E+12,417188,183185,54,2,2,1,11/01/2018,5,1,1,3,40,3,4,2,2,0,8,1,1,1,0,0
2.01854E+12,386079,157811,54,3,2,1,05/01/2018,6,1,1,6,40,1,4,2,2,0,7,4,1,1,0,0
2.01854E+12,415186,144099,54,3,2,1,11/01/2018,5,1,1,6,40,1,4,2,2,0,0,1,1,1,0,0
2.01854E+12,386299,155220,54,3,2,1,12/01/2018,6,1,1,1,40,1,4,2,2,0,8,4,1,2,0,0
2.01854E+12,385285,157893,54,3,2,1,12/01/2018,6,1,1,1,30,2,4,2,2,0,4,1,1,1,0,0
2.01854E+12,404307,195081,54,3,2,1,12/01/2018,6,1,1,6,40,6,4,2,2,0,0,6,1,1,0,0
2.01854E+12,414588,184859,54,3,1,1,13/01/2018,7,1,1,2,30,0,0,2,2,0,0,4,1,1,0,0
2.01854E+12,400041,171637,54,3,1,1,10/01/2018,4,1,1,6,30,3,4,2,2,0,0,4,1,1,0,0
2.01854E+12,387250,151094,54,3,1,1,13/01/2018,7,1,1,6,30,2,4,2,2,0,1,1,1,1,0,0
2.01854E+12,392723,164580,54,3,1,1,12/01/2018,6,1,1,6,60,0,0,2,2,0,0,6,1,1,0,0
2.01854E+12,403348,147938,54,3,1,1,13/01/2018,7,1,1,6,30,0,0,2,2,0,0,1,1,1,0,0
2.01854E+12,415070,182378,54,3,2,3,13/01/2018,7,1,1,3,40,3,2,2,2,0,5,4,1,1,0,0
2.01854E+12,386658,162266,54,3,3,1,13/01/2018,7,1,1,6,30,3,4,2,2,0,0,5,1,1,0,0
2.01854E+12,427978,177912,54,3,2,2,13/01/2018,7,1,1,6,30,0,0,2,2,0,0,4,1,1,0,0
2.01854E+12,402824,137930,54,3,1,1,14/01/2018,1,1,1,6,60,3,4,2,2,0,0,1,1,1,0,0
2.01854E+12,425091,151401,54,3,2,2,14/01/2018,1,1,1,6,60,3,4,2,2,0,0,1,1,1,0,0
2.01854E+12,403387,131429,54,2,2,2,14/01/2018,1,1,1,6,60,0,0,2,2,0,0,6,1,1,0,0
2.01854E+12,415470,141656,54,3,2,1,15/01/2018,2,1,1,6,30,8,4,2,2,0,0,1,1,1,0,0
2.01854E+12,415031,130585,54,3,2,1,16/01/2018,3,1,1,1,40,1,2,2,2,0,0,1,1,2,0,0
2.01854E+12,416334,184798,54,3,2,1,13/01/2018,7,1,1,1,40,1,4,2,2,0,0,4,1,1,0,0
2.01854E+12,385308,157872,54,3,2,1,16/01/2018,3,1,1,6,30,2,4,2,2,0,4,1,2,2,0,0
2.01854E+12,414231,129947,54,3,2,1,17/01/2018,4,1,1,6,20,0,0,2,2,0,1,1,1,2,0,0
2.01854E+12,415013,185674,54,3,2,1,18/01/2018,5,1,1,6,30,0,0,2,2,0,4,4,4,2,0,0
2.01854E+12,418814,184768,54,3,1,1,18/01/2018,5,1,1,6,20,0,0,2,2,0,1,1,1,1,0,0
2.01854E+12,413320,130172,54,3,2,1,18/01/2018,5,1,1,6,30,3,4,2,2,0,0,1,1,2,0,0
2.01854E+12,388214,159287,54,3,2,1,18/01/2018,5,1,1,6,50,8,4,2,2,0,0,1,1,2,0,0
2.01854E+12,384954,130719,54,2,1,1,18/01/2018,5,1,1,6,60,0,0,2,2,0,0,1,1,1,0,0
2.01854E+12,390395,164116,54,2,1,1,18/01/2018,5,1,1,6,30,0,0,2,2,0,1,1,4,1,0,0
2.01854E+12,415622,186843,54,3,2,1,18/01/2018,5,1,1,6,30,3,4,2,2,0,0,4,1,1,0,0
2.01854E+12,386362,153153,54,3,3,1,18/01/2018,5,1,1,6,50,0,0,2,2,0,0,4,1,1,0,0
2.01854E+12,400650,193904,54,1,1,1,18/01/2018,5,1,1,6,60,0,0,2,2,0,0,1,1,1,0,0
2.01854E+12,417919,187545,54,3,2,1,18/01/2018,5,1,1,3,70,0,0,2,2,0,0,6,1,1,0,0
2.01854E+12,412842,183735,54,3,3,2,18/01/2018,5,1,1,3,70,0,0,2,2,0,0,6,1,1,0,0
2.01854E+12,413508,183708,54,3,1,1,18/01/2018,5,1,1,6,30,3,4,2,2,0,0,4,1,1,0,0
2.01854E+12,428180,173104,54,3,1,1,19/01/2018,6,1,1,6,60,0,0,2,2,0,0,4,1,1,0,0
2.01854E+12,415177,185293,54,3,2,1,19/01/2018,6,1,1,2,30,6,2,2,2,0,4,1,1,1,0,0
2.01854E+12,422977,134692,54,3,2,2,20/01/2018,7,1,1,6,60,6,2,2,2,0,0,1,1,2,0,0
2.01854E+12,427957,150344,54,2,2,2,20/01/2018,7,1,1,6,30,0,0,2,2,0,0,1,2,1,0,0
2.01854E+12,416545,125945,54,3,2,1,20/01/2018,7,1,1,3,60,3,4,2,2,0,0,1,1,1,0,0
2.01854E+12,391448,164226,54,3,2,4,20/01/2018,7,1,1,1,30,2,4,2,2,0,1,4,1,2,0,0
2.01854E+12,416816,141931,54,3,2,1,21/01/2018,1,1,1,1,40,1,4,2,2,0,8,1,2,2,0,0
2.01854E+12,432641,169822,54,3,1,1,21/01/2018,1,1,1,6,60,0,0,2,2,0,0,1,2,2,0,0
2.01854E+12,388815,144365,54,3,3,2,21/01/2018,1,1,1,6,30,0,0,2,2,0,0,1,2,2,0,0
2.01854E+12,392647,176061,54,3,1,1,21/01/2018,1,1,1,6,60,0,0,2,2,0,0,6,2,5,0,0
2.01854E+12,390658,163495,54,1,1,1,21/01/2018,1,1,1,6,30,3,4,2,2,0,0,4,5,2,0,0
2.01854E+12,382341,179923,54,3,3,1,22/01/2018,2,1,1,3,70,0,0,2,2,0,0,6,1,1,0,0
2.01854E+12,418091,182843,54,3,1,1,22/01/2018,2,1,1,3,40,3,2,2,2,0,0,1,1,1,0,0
2.01854E+12,401704,174887,54,3,3,3,22/01/2018,2,1,1,6,60,3,4,2,2,0,0,1,1,1,0,0
2.01854E+12,390455,163991,54,3,1,1,22/01/2018,2,1,1,6,30,3,4,2,2,0,4,4,1,1,0,0
2.01854E+12,396812,129947,54,1,2,1,23/01/2018,3,1,1,6,60,0,0,2,2,0,0,1,1,2,0,0
2.01854E+12,407237,183183,54,2,1,1,23/01/2018,3,1,1,6,40,0,0,2,2,0,4,4,1,1,0,0
2.01854E+12,407534,183633,54,2,2,1,23/01/2018,3,1,1,1,40,1,4,2,2,0,0,4,2,2,0,0
2.01854E+12,386233,176978,54,3,1,1,23/01/2018,3,1,1,6,60,0,0,2,2,0,0,6,1,2,0,0
2.01854E+12,410408,183091,54,3,2,3,24/01/2018,4,1,1,3,50,3,2,2,2,0,0,1,2,2,0,0
2.01854E+12,415382,182240,54,3,2,4,24/01/2018,4,1,1,6,40,0,0,2,2,0,0,4,1,2,0,0
2.01854E+12,415426,183764,54,3,2,1,24/01/2018,4,1,1,6,30,0,0,2,2,0,0,4,1,2,0,0
2.01854E+12,417078,122346,54,3,3,1,24/01/2018,4,1,1,6,60,0,0,2,2,0,0,4,1,2,0,0
2.01854E+12,386353,170554,54,2,2,1,25/01/2018,5,1,1,1,30,2,4,2,2,0,0,1,1,1,0,0
2.01854E+12,412284,187462,54,3,2,3,26/01/2018,6,1,1,3,30,3,2,2,2,0,8,1,1,2,0,0
2.01854E+12,423148,161031,54,3,1,1,26/01/2018,6,1,1,6,30,3,4,2,2,0,0,1,1,1,0,0
2.01854E+12,391575,179649,54,3,2,1,26/01/2018,6,1,1,7,70,1,4,2,2,0,0,1,1,2,0,0
2.01854E+12,415956,184775,54,3,2,1,26/01/2018,6,1,1,6,30,8,4,2,2,0,4,7,1,1,0,0
2.01854E+12,410954,183132,54,3,2,1,27/01/2018,7,1,1,1,60,1,4,2,2,0,0,1,1,2,0,0
2.01854E+12,410881,185613,54,3,1,1,26/01/2018,6,1,1,6,30,0,0,2,2,0,0,4,1,2,0,0
2.01854E+12,417644,183014,54,3,1,1,27/01/2018,7,1,1,3,40,0,0,2,2,0,0,1,2,2,0,0
2.01854E+12,418542,186345,54,3,2,2,27/01/2018,7,1,1,1,40,1,4,2,2,0,0,1,2,2,0,0
2.01854E+12,415805,184869,54,2,2,1,27/01/2018,7,1,1,6,30,0,0,2,2,0,0,4,1,2,0,0
2.01854E+12,415763,184193,54,3,3,1,27/01/2018,7,1,1,6,30,8,4,2,2,0,8,4,1,1,0,0
2.01854E+12,407457,141000,54,3,2,2,28/01/2018,1,1,1,6,40,0,0,2,2,0,0,1,1,1,0,0
2.01854E+12,403484,165204,54,3,3,2,29/01/2018,2,1,1,6,60,0,0,2,2,0,0,1,2,2,0,0
2.01854E+12,419213,181184,54,3,2,1,30/01/2018,3,1,1,3,70,0,0,2,2,0,0,1,1,2,0,0
2.01854E+12,382166,147892,54,2,2,1,30/01/2018,3,1,1,6,30,0,0,2,2,0,0,6,1,1,0,0
2.01854E+12,414092,186680,54,3,2,1,30/01/2018,3,1,1,1,30,1,4,2,2,0,8,1,1,2,0,0
2.01854E+12,387332,145127,54,3,1,1,30/01/2018,3,1,1,6,30,3,4,2,2,0,1,1,1,1,0,0
2.01854E+12,415654,187071,54,3,2,1,29/01/2018,2,1,1,6,30,3,4,2,2,0,8,4,1,1,0,0
2.01854E+12,411100,184297,54,3,2,1,30/01/2018,3,1,1,6,30,0,0,2,2,0,0,1,1,1,0,0
2.01854E+12,413468,185446,54,3,2,1,30/01/2018,3,1,1,6,30,1,4,2,2,0,8,1,1,1,0,0
2.01854E+12,407990,192872,54,3,2,1,30/01/2018,3,1,1,6,60,6,4,2,2,0,0,1,1,1,0,0
2.01854E+12,415143,185442,54,3,2,1,31/01/2018,4,1,1,1,30,1,4,2,2,0,0,1,1,1,0,0
2.01854E+12,391748,162369,54,3,1,1,31/01/2018,4,1,1,6,30,0,0,2,2,0,4,1,2,2,0,0
2.01854E+12,415027,130593,54,3,2,1,31/01/2018,4,1,1,1,30,1,2,2,2,0,7,1,2,2,0,0
2.01854E+12,411916,184243,54,2,2,1,10/01/2018,4,1,1,6,40,0,0,2,2,0,7,4,1,1,0,0
2.01854E+12,400441,160473,54,3,2,1,31/01/2018,4,1,1,6,30,3,4,2,2,0,0,1,1,2,0,0
2.01854E+12,397139,133465,54,2,2,1,01/02/2018,5,1,1,6,60,0,0,2,2,0,0,1,1,4,7,0
2.01854E+12,391589,179489,54,3,2,1,01/02/2018,5,1,1,1,60,1,4,2,2,0,0,1,1,1,0,0
2.01854E+12,415392,184341,54,3,2,1,01/02/2018,5,1,1,6,30,3,4,2,2,0,8,4,1,1,0,0
2.01854E+12,392420,184116,54,3,1,1,02/02/2018,6,1,1,6,30,0,0,2,2,0,0,4,1,1,0,0
2.01854E+12,415066,185511,54,3,2,1,02/02/2018,6,1,1,1,40,1,4,2,2,0,4,1,1,1,0,0
2.01854E+12,412439,131082,54,3,2,1,02/02/2018,6,1,1,6,30,3,4,2,2,0,0,1,1,1,0,0
2.01854E+12,418936,186712,54,2,2,1,02/02/2018,6,1,1,6,30,3,4,2,2,0,8,4,1,1,0,0
2.01854E+12,410626,159218,54,3,2,1,02/02/2018,6,1,1,6,30,0,0,2,2,0,0,4,1,1,0,0
2.01854E+12,412135,185389,54,2,1,1,03/02/2018,7,1,1,6,40,0,0,2,2,0,0,4,2,2,0,0
2.01854E+12,414494,129199,54,3,2,1,03/02/2018,7,1,1,6,30,1,4,2,2,0,0,1,1,1,0,0
2.01854E+12,415668,187304,54,3,1,1,03/02/2018,7,1,1,6,30,0,0,2,2,0,4,1,2,2,0,0
2.01854E+12,400840,161456,54,3,2,1,04/02/2018,1,1,1,6,30,0,0,2,2,0,4,1,1,1,0,0
2.01854E+12,414303,131516,54,3,2,1,04/02/2018,1,1,1,6,30,3,4,2,2,0,0,1,1,1,0,0
2.01854E+12,387082,126723,54,2,2,2,04/02/2018,1,1,1,6,50,3,4,2,2,0,0,6,1,1,0,0
2.01854E+12,425080,152980,54,3,1,1,05/02/2018,2,1,1,6,60,0,0,2,2,0,0,1,1,4,0,0
2.01854E+12,418400,133115,54,3,2,1,05/02/2018,2,1,1,6,60,3,4,2,2,0,0,1,1,1,0,0
2.01854E+12,395734,169368,54,3,1,1,05/02/2018,2,1,1,6,60,0,0,2,2,0,0,1,1,1,0,0
2.01854E+12,393743,164648,54,3,2,3,05/02/2018,2,1,1,6,60,0,0,2,2,0,0,1,1,1,0,0
2.01854E+12,392274,172675,54,3,2,1,06/02/2018,3,1,1,1,50,1,4,2,2,0,0,1,1,1,0,0
2.01854E+12,383725,155016,54,3,1,1,06/02/2018,3,1,1,6,30,8,4,2,2,0,0,1,1,1,0,0
2.01854E+12,388963,126427,54,3,2,2,06/02/2018,3,1,1,6,40,0,0,2,2,0,0,6,3,4,0,0
2.01854E+12,388820,179038,54,2,3,1,07/02/2018,4,1,1,3,70,0,0,2,2,0,0,6,1,1,0,0
2.01854E+12,387950,145344,54,3,3,1,07/02/2018,4,1,1,6,30,8,4,2,2,0,0,1,1,1,0,0
